trial_id,model,m,truth_country,lure_country,lure_relation,crop_condition,false_memory_count,true_memory_count,rep,seed,crop_crop_index,crop_top,crop_left,crop_height,crop_width,crop_compatible_country_count,crop_compatible_countries,crop_informativeness_bits
gpt-5.4__m3__peru__ambiguous_true__incompatible__sierraleone__k1__r1,gpt-5.4,3,Peru,Sierra Leone,incompatible,ambiguous_true,1,7,1,105180,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__incompatible__sierraleone__k1__r2,gpt-5.4,3,Peru,Sierra Leone,incompatible,ambiguous_true,1,7,2,105278,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__incompatible__sierraleone__k2__r0,gpt-5.4,3,Peru,Sierra Leone,incompatible,ambiguous_true,2,6,0,105404,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__incompatible__sierraleone__k2__r1,gpt-5.4,3,Peru,Sierra Leone,incompatible,ambiguous_true,2,6,1,105502,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__incompatible__sierraleone__k2__r2,gpt-5.4,3,Peru,Sierra Leone,incompatible,ambiguous_true,2,6,2,105600,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__incompatible__sierraleone__k3__r0,gpt-5.4,3,Peru,Sierra Leone,incompatible,ambiguous_true,3,5,0,105726,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__incompatible__sierraleone__k3__r1,gpt-5.4,3,Peru,Sierra Leone,incompatible,ambiguous_true,3,5,1,105824,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__incompatible__sierraleone__k3__r2,gpt-5.4,3,Peru,Sierra Leone,incompatible,ambiguous_true,3,5,2,105922,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__incompatible__sierraleone__k4__r0,gpt-5.4,3,Peru,Sierra Leone,incompatible,ambiguous_true,4,4,0,106048,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__incompatible__sierraleone__k4__r1,gpt-5.4,3,Peru,Sierra Leone,incompatible,ambiguous_true,4,4,1,106146,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__incompatible__sierraleone__k4__r2,gpt-5.4,3,Peru,Sierra Leone,incompatible,ambiguous_true,4,4,2,106244,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__incompatible__sierraleone__k5__r0,gpt-5.4,3,Peru,Sierra Leone,incompatible,ambiguous_true,5,3,0,106370,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__incompatible__sierraleone__k5__r1,gpt-5.4,3,Peru,Sierra Leone,incompatible,ambiguous_true,5,3,1,106468,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__incompatible__sierraleone__k5__r2,gpt-5.4,3,Peru,Sierra Leone,incompatible,ambiguous_true,5,3,2,106566,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__incompatible__sierraleone__k6__r0,gpt-5.4,3,Peru,Sierra Leone,incompatible,ambiguous_true,6,2,0,106692,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__incompatible__sierraleone__k6__r1,gpt-5.4,3,Peru,Sierra Leone,incompatible,ambiguous_true,6,2,1,106790,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__incompatible__sierraleone__k6__r2,gpt-5.4,3,Peru,Sierra Leone,incompatible,ambiguous_true,6,2,2,106888,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__incompatible__sierraleone__k7__r0,gpt-5.4,3,Peru,Sierra Leone,incompatible,ambiguous_true,7,1,0,107014,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__incompatible__sierraleone__k7__r1,gpt-5.4,3,Peru,Sierra Leone,incompatible,ambiguous_true,7,1,1,107112,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__incompatible__sierraleone__k7__r2,gpt-5.4,3,Peru,Sierra Leone,incompatible,ambiguous_true,7,1,2,107210,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__incompatible__sierraleone__k8__r0,gpt-5.4,3,Peru,Sierra Leone,incompatible,ambiguous_true,8,0,0,107336,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__incompatible__sierraleone__k8__r1,gpt-5.4,3,Peru,Sierra Leone,incompatible,ambiguous_true,8,0,1,107434,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__incompatible__sierraleone__k8__r2,gpt-5.4,3,Peru,Sierra Leone,incompatible,ambiguous_true,8,0,2,107532,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__compatible__palestine__k0__r0,gpt-5.4,3,Peru,Palestine,compatible,ambiguous_true,0,8,0,107379,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__compatible__palestine__k0__r1,gpt-5.4,3,Peru,Palestine,compatible,ambiguous_true,0,8,1,107477,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__compatible__palestine__k0__r2,gpt-5.4,3,Peru,Palestine,compatible,ambiguous_true,0,8,2,107575,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__compatible__palestine__k1__r0,gpt-5.4,3,Peru,Palestine,compatible,ambiguous_true,1,7,0,107701,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__compatible__palestine__k1__r1,gpt-5.4,3,Peru,Palestine,compatible,ambiguous_true,1,7,1,107799,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__compatible__palestine__k1__r2,gpt-5.4,3,Peru,Palestine,compatible,ambiguous_true,1,7,2,107897,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__compatible__palestine__k2__r0,gpt-5.4,3,Peru,Palestine,compatible,ambiguous_true,2,6,0,108023,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__compatible__palestine__k2__r1,gpt-5.4,3,Peru,Palestine,compatible,ambiguous_true,2,6,1,108121,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__compatible__palestine__k2__r2,gpt-5.4,3,Peru,Palestine,compatible,ambiguous_true,2,6,2,108219,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__compatible__palestine__k3__r0,gpt-5.4,3,Peru,Palestine,compatible,ambiguous_true,3,5,0,108345,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__compatible__palestine__k3__r1,gpt-5.4,3,Peru,Palestine,compatible,ambiguous_true,3,5,1,108443,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__compatible__palestine__k3__r2,gpt-5.4,3,Peru,Palestine,compatible,ambiguous_true,3,5,2,108541,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__compatible__palestine__k4__r0,gpt-5.4,3,Peru,Palestine,compatible,ambiguous_true,4,4,0,108667,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__compatible__palestine__k4__r1,gpt-5.4,3,Peru,Palestine,compatible,ambiguous_true,4,4,1,108765,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__compatible__palestine__k4__r2,gpt-5.4,3,Peru,Palestine,compatible,ambiguous_true,4,4,2,108863,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__compatible__palestine__k5__r0,gpt-5.4,3,Peru,Palestine,compatible,ambiguous_true,5,3,0,108989,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__compatible__palestine__k5__r1,gpt-5.4,3,Peru,Palestine,compatible,ambiguous_true,5,3,1,109087,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__compatible__palestine__k5__r2,gpt-5.4,3,Peru,Palestine,compatible,ambiguous_true,5,3,2,109185,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__compatible__palestine__k6__r0,gpt-5.4,3,Peru,Palestine,compatible,ambiguous_true,6,2,0,109311,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__compatible__palestine__k6__r1,gpt-5.4,3,Peru,Palestine,compatible,ambiguous_true,6,2,1,109409,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__compatible__palestine__k6__r2,gpt-5.4,3,Peru,Palestine,compatible,ambiguous_true,6,2,2,109507,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__compatible__palestine__k7__r0,gpt-5.4,3,Peru,Palestine,compatible,ambiguous_true,7,1,0,109633,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__compatible__palestine__k7__r1,gpt-5.4,3,Peru,Palestine,compatible,ambiguous_true,7,1,1,109731,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__compatible__palestine__k7__r2,gpt-5.4,3,Peru,Palestine,compatible,ambiguous_true,7,1,2,109829,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__compatible__palestine__k8__r0,gpt-5.4,3,Peru,Palestine,compatible,ambiguous_true,8,0,0,109955,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__compatible__palestine__k8__r1,gpt-5.4,3,Peru,Palestine,compatible,ambiguous_true,8,0,1,110053,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__peru__ambiguous_true__compatible__palestine__k8__r2,gpt-5.4,3,Peru,Palestine,compatible,ambiguous_true,8,0,2,110151,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166
gpt-5.4__m3__guinea__diagnostic_true__incompatible__gabon__k0__r0,gpt-5.4,3,Guinea,Gabon,incompatible,diagnostic_true,0,8,0,109998,3,0,3,4,6,1,"[""Guinea""]",4.807354922057604
gpt-5.4__m3__guinea__diagnostic_true__incompatible__gabon__k0__r1,gpt-5.4,3,Guinea,Gabon,incompatible,diagnostic_true,0,8,1,110096,3,0,3,4,6,1,"[""Guinea""]",4.807354922057604
gpt-5.4__m3__guinea__diagnostic_true__incompatible__gabon__k0__r2,gpt-5.4,3,Guinea,Gabon,incompatible,diagnostic_true,0,8,2,110194,3,0,3,4,6,1,"[""Guinea""]",4.807354922057604
gpt-5.4__m3__guinea__diagnostic_true__incompatible__gabon__k1__r0,gpt-5.4,3,Guinea,Gabon,incompatible,diagnostic_true,1,7,0,110320,3,0,3,4,6,1,"[""Guinea""]",4.807354922057604
gpt-5.4__m3__guinea__diagnostic_true__incompatible__gabon__k1__r1,gpt-5.4,3,Guinea,Gabon,incompatible,diagnostic_true,1,7,1,110418,3,0,3,4,6,1,"[""Guinea""]",4.807354922057604
gpt-5.4__m3__guinea__diagnostic_true__incompatible__gabon__k1__r2,gpt-5.4,3,Guinea,Gabon,incompatible,diagnostic_true,1,7,2,110516,3,0,3,4,6,1,"[""Guinea""]",4.807354922057604
gpt-5.4__m3__guinea__diagnostic_true__incompatible__gabon__k2__r0,gpt-5.4,3,Guinea,Gabon,incompatible,diagnostic_true,2,6,0,110642,3,0,3,4,6,1,"[""Guinea""]",4.807354922057604
