run_id,N,seed,agent_id,truth,rival,rival_source,context_id,top,left,height,width,B_valid,truth_count,rival_count,outcome
N128/all_gpt_4o/seed_0043,128,43,54,Austria,Yemen,original_initialization_fallback,619bd04ec497d996c6d2,3,13,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,55,Austria,Yemen,original_initialization_fallback,03cd9493650b8fb9cc58,1,0,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,56,Austria,Yemen,original_initialization_fallback,8b741e94961df3ceeb19,7,0,4,6,50,43,7,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,57,Austria,Yemen,original_initialization_fallback,5abb5da1a6f0474bae42,11,18,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,58,Austria,Yemen,original_initialization_fallback,5d98d303491980406d07,1,7,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,59,Austria,Yemen,original_initialization_fallback,7bd5739be9827c3b2330,7,16,4,6,50,46,4,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,60,Austria,Yemen,original_initialization_fallback,24fc97a32a3a0ed1c063,8,15,4,6,50,49,1,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,61,Austria,Yemen,original_initialization_fallback,95cf2818ff1a66d19b45,8,14,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,62,Austria,Yemen,original_initialization_fallback,8459e2b6867f85eabda9,9,2,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,63,Austria,Yemen,original_initialization_fallback,b2708afcfcee1431f921,12,16,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,64,Austria,Yemen,original_initialization_fallback,0a8726d4828ec60c69de,11,4,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,65,Austria,Yemen,original_initialization_fallback,5f8003e87f0ea947bb3b,9,18,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,66,Austria,Yemen,original_initialization_fallback,8ddb9a5aa0a29aebf4a2,6,3,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,67,Austria,Yemen,original_initialization_fallback,63bd69011c84f797769e,8,13,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,68,Austria,Yemen,original_initialization_fallback,fcf1f5dffa4a2cfcc8fe,4,8,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,69,Austria,Yemen,original_initialization_fallback,b13621123c2ba4b4abf3,12,11,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,70,Austria,Yemen,original_initialization_fallback,9220edfadd32d125ae54,7,2,4,6,50,44,6,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,71,Austria,Yemen,original_initialization_fallback,fed05928d327c309f0bf,8,18,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,72,Austria,Yemen,original_initialization_fallback,ed8f0f3e7cc182aa9f14,5,17,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,73,Austria,Yemen,original_initialization_fallback,5268bc982b29d0d5e170,10,4,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,74,Austria,Yemen,original_initialization_fallback,c47738fc020fe659b08d,11,10,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,75,Austria,Yemen,original_initialization_fallback,30244a19254a17664352,1,1,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,76,Austria,Yemen,original_initialization_fallback,67dd16596a5ddf9ede3d,4,5,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,77,Austria,Yemen,original_initialization_fallback,55a606f29753ec8008ac,10,9,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,78,Austria,Yemen,original_initialization_fallback,493d9e9134c3689d66cf,7,18,4,6,50,45,5,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,79,Austria,Yemen,original_initialization_fallback,9a27d7bac534feede11c,3,11,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,80,Austria,Yemen,original_initialization_fallback,4eb8e3d2ffc0db7a4763,12,13,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,81,Austria,Yemen,original_initialization_fallback,33988cb339655eb149d7,10,6,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,82,Austria,Yemen,original_initialization_fallback,7365f913a7899d534033,8,2,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,83,Austria,Yemen,original_initialization_fallback,af0eb860f37aa4fe4c25,0,18,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,84,Austria,Yemen,original_initialization_fallback,aeafee6fd4e0f28deb50,7,8,4,6,50,43,7,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,85,Austria,Yemen,original_initialization_fallback,6ce81d2391b0bbcd027f,1,10,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,86,Austria,Yemen,original_initialization_fallback,7e04aa475eb71900ae73,4,0,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,87,Austria,Yemen,original_initialization_fallback,1e3e266c4d30d3a289a4,11,1,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,88,Austria,Yemen,original_initialization_fallback,41a328bae81f20262666,4,16,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,89,Austria,Yemen,original_initialization_fallback,603527adf31bf272fc19,11,14,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,90,Austria,Yemen,original_initialization_fallback,8b8d0f922fa9ac70f95c,0,10,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,91,Austria,Yemen,original_initialization_fallback,ef45dd2ce392b4ca7b13,6,7,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,92,Austria,Yemen,original_initialization_fallback,be3975ed1bd551443134,5,11,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,93,Austria,Yemen,original_initialization_fallback,275bf44e19dd855979ff,1,2,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,94,Austria,Yemen,original_initialization_fallback,740bedeb2606471ad67e,4,15,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,95,Austria,Yemen,original_initialization_fallback,5a5eb4e3da114c49a639,9,1,4,6,50,48,2,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,96,Austria,Yemen,original_initialization_fallback,f01cba613e9e32044ada,1,3,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,97,Austria,Yemen,original_initialization_fallback,d35157d55221aae13968,11,5,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,98,Austria,Yemen,original_initialization_fallback,fcb49117c5c4032906f4,7,13,4,6,50,42,8,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,99,Austria,Yemen,original_initialization_fallback,76dea9c440ca03cd8224,4,2,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,100,Austria,Yemen,original_initialization_fallback,f0a638fc5adbc6839ae6,11,17,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,101,Austria,Yemen,original_initialization_fallback,d72017854e9c44bc5e35,7,4,4,6,50,49,1,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,102,Austria,Yemen,original_initialization_fallback,c5ebeac8999c41608eca,5,13,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,103,Austria,Yemen,original_initialization_fallback,b139f427921c8f14c5bf,5,18,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,104,Austria,Yemen,original_initialization_fallback,39e895340cd23c4c8ce8,0,9,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,105,Austria,Yemen,original_initialization_fallback,9f60a64b9f06d3d1111e,1,18,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,106,Austria,Yemen,original_initialization_fallback,a4b790cdd4d4509087b6,0,0,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,107,Austria,Yemen,original_initialization_fallback,8078e5a80b54b7f5dca6,10,8,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,108,Austria,Yemen,original_initialization_fallback,df66f5357a081fcd09c7,11,7,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,109,Austria,Yemen,original_initialization_fallback,4412d160373f519798cb,8,16,4,6,50,49,1,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,110,Austria,Yemen,original_initialization_fallback,835c25d9692c4b2de81c,12,4,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,111,Austria,Yemen,original_initialization_fallback,e4d3d2a2f45332ee77af,4,10,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,112,Austria,Yemen,original_initialization_fallback,68305f009146c099130c,1,11,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,113,Austria,Yemen,original_initialization_fallback,9c420de4fc0e25ff1d11,12,6,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,114,Austria,Yemen,original_initialization_fallback,8443cc34bde8430122a2,3,9,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,115,Austria,Yemen,original_initialization_fallback,50c56f2d985a80629ecc,12,8,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,116,Austria,Yemen,original_initialization_fallback,a15790f9c0ed94d53727,4,11,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,117,Austria,Yemen,original_initialization_fallback,73a6f96638a0c2d5ae57,5,3,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,118,Austria,Yemen,original_initialization_fallback,eab812f210e66b29e56b,7,17,4,6,50,46,4,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,119,Austria,Yemen,original_initialization_fallback,60bebbbc9212ad2acd98,0,8,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,120,Austria,Yemen,original_initialization_fallback,d310962a59e06dc542aa,0,11,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,121,Austria,Yemen,original_initialization_fallback,a5ac7b97494f900bb502,10,16,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,122,Austria,Yemen,original_initialization_fallback,d37916f0695bd6a74aed,9,17,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,123,Austria,Yemen,original_initialization_fallback,8bf0cc2632586fab6421,7,11,4,6,50,49,1,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,124,Austria,Yemen,original_initialization_fallback,801630f1bf3a65526e46,6,5,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,125,Austria,Yemen,original_initialization_fallback,58ecab915910372b5416,9,5,4,6,50,49,1,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,126,Austria,Yemen,original_initialization_fallback,a36b617c96b876c36f7f,2,13,4,6,50,50,0,correct_consensus
N128/all_gpt_4o/seed_0043,128,43,127,Austria,Yemen,original_initialization_fallback,05398c4bcc8f1d264c13,9,11,4,6,50,49,1,correct_consensus
N128/all_gpt_4o/seed_0044,128,44,0,Italy,Peru,final_endpoint,0be255a8e155a4f3b8bd,7,0,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,1,Italy,Peru,final_endpoint,5149d06681568d3e21a2,7,5,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,2,Italy,Peru,final_endpoint,4bb7a25ee1ca612dc74f,9,8,4,6,50,49,1,polarization
N128/all_gpt_4o/seed_0044,128,44,3,Italy,Peru,final_endpoint,d9d2b16cd4f8a803c1b9,11,11,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,4,Italy,Peru,final_endpoint,42a5c4e253a8c08cf4ef,1,10,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,5,Italy,Peru,final_endpoint,5a7d8275a2a324400b35,2,7,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,6,Italy,Peru,final_endpoint,4dfe8d5b37616492a90d,5,2,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,7,Italy,Peru,final_endpoint,0163b644f384cb27579e,3,0,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,8,Italy,Peru,final_endpoint,bcf5e074803f1b94ee3f,3,17,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,9,Italy,Peru,final_endpoint,8e07d253fffa2f13a6dd,0,7,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,10,Italy,Peru,final_endpoint,6122935b57f3bacf6ca6,12,11,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,11,Italy,Peru,final_endpoint,03d82c78434305840946,12,14,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,12,Italy,Peru,final_endpoint,3ea5778578ce732f401b,7,12,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,13,Italy,Peru,final_endpoint,09dc7f6518e431749b35,0,2,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,14,Italy,Peru,final_endpoint,df7e2437afee7c523d3b,1,6,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,15,Italy,Peru,final_endpoint,c036df4844558bd1fc81,2,2,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,16,Italy,Peru,final_endpoint,f0e1d5990c59c17df1fd,10,8,4,6,50,49,1,polarization
N128/all_gpt_4o/seed_0044,128,44,17,Italy,Peru,final_endpoint,c29fc215c88493f356c7,6,17,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,18,Italy,Peru,final_endpoint,1e89662980ed41f3ab84,9,5,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,19,Italy,Peru,final_endpoint,35603dff3c2f5e2557d3,4,1,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,20,Italy,Peru,final_endpoint,6b29fe6b34fc5f146954,9,6,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,21,Italy,Peru,final_endpoint,1bc8b87f7444a61ba903,8,10,4,6,50,47,3,polarization
N128/all_gpt_4o/seed_0044,128,44,22,Italy,Peru,final_endpoint,dc36f8c3511c82e04ee4,5,1,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,23,Italy,Peru,final_endpoint,e1fb2b459a61deaf97e7,7,18,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,24,Italy,Peru,final_endpoint,a10c620b176b91f26740,5,8,4,6,50,48,2,polarization
N128/all_gpt_4o/seed_0044,128,44,25,Italy,Peru,final_endpoint,415e3109ea77c0afeedf,10,6,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,26,Italy,Peru,final_endpoint,72d37ff90f9a18ea7440,12,0,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,27,Italy,Peru,final_endpoint,68fb4471e416f5c8b67b,9,0,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,28,Italy,Peru,final_endpoint,63ce1617f046f25cc983,4,7,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,29,Italy,Peru,final_endpoint,051e79f725bf01846436,4,15,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,30,Italy,Peru,final_endpoint,9679276b3096263748ea,0,18,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,31,Italy,Peru,final_endpoint,fd121a39fb1af8606b10,4,10,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,32,Italy,Peru,final_endpoint,f26bdb17ab58165daaf5,3,15,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,33,Italy,Peru,final_endpoint,3f1b00dbefcd745a5140,8,6,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,34,Italy,Peru,final_endpoint,48b71a77772f1594f4c8,12,3,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,35,Italy,Peru,final_endpoint,dbf537e751086383cbcf,1,9,4,6,50,47,3,polarization
N128/all_gpt_4o/seed_0044,128,44,36,Italy,Peru,final_endpoint,c85c5e884b7bed2b5082,6,16,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,37,Italy,Peru,final_endpoint,1b77b0e5e4b957acd491,0,17,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,38,Italy,Peru,final_endpoint,b3019621b6e1e566f08f,7,17,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,39,Italy,Peru,final_endpoint,dd0e247910ff648320dd,1,5,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,40,Italy,Peru,final_endpoint,93cece7c05578faff630,3,12,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,41,Italy,Peru,final_endpoint,2542727c85fb8cbb7ccb,4,4,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,42,Italy,Peru,final_endpoint,b7528fda3e4f69e40767,1,8,4,6,50,49,1,polarization
N128/all_gpt_4o/seed_0044,128,44,43,Italy,Peru,final_endpoint,a11bc834ee7163b267cb,8,8,4,6,50,47,3,polarization
N128/all_gpt_4o/seed_0044,128,44,44,Italy,Peru,final_endpoint,eda0ebe2558ae8940bc0,12,10,4,6,50,49,1,polarization
N128/all_gpt_4o/seed_0044,128,44,45,Italy,Peru,final_endpoint,497787f491689e368909,0,8,4,6,50,47,3,polarization
N128/all_gpt_4o/seed_0044,128,44,46,Italy,Peru,final_endpoint,742a622ff46a7bef9665,4,12,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,47,Italy,Peru,final_endpoint,8a4d635ff6fe23fc6759,5,3,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,48,Italy,Peru,final_endpoint,8c317f4edbc48106b4df,10,17,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,49,Italy,Peru,final_endpoint,dc8919e31dae3f95a597,6,8,4,6,50,49,1,polarization
N128/all_gpt_4o/seed_0044,128,44,50,Italy,Peru,final_endpoint,5cf2c61ce8a54851ee4e,6,7,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,51,Italy,Peru,final_endpoint,4f13f732dccb1fa5b2e7,2,10,4,6,50,48,2,polarization
N128/all_gpt_4o/seed_0044,128,44,52,Italy,Peru,final_endpoint,c228d2fa090f735447fd,10,5,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,53,Italy,Peru,final_endpoint,cea4b04b10671f85771c,1,14,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,54,Italy,Peru,final_endpoint,b4e940131eb549efa3d2,3,9,4,6,50,47,3,polarization
N128/all_gpt_4o/seed_0044,128,44,55,Italy,Peru,final_endpoint,34fab17ba896c2aa8f72,10,1,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,56,Italy,Peru,final_endpoint,1e845863581fded4cf6e,3,6,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,57,Italy,Peru,final_endpoint,e0d7777d8ea9df23247e,0,12,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,58,Italy,Peru,final_endpoint,d896079523dce1a0ac48,0,11,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,59,Italy,Peru,final_endpoint,f602255605a9f4020ecc,9,1,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,60,Italy,Peru,final_endpoint,bb1a7ce0c961d9ca16e3,9,3,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,61,Italy,Peru,final_endpoint,5cd3da8d93e545549d07,5,16,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,62,Italy,Peru,final_endpoint,3af80a8f0d6fb0727efd,9,10,4,6,50,44,6,polarization
N128/all_gpt_4o/seed_0044,128,44,63,Italy,Peru,final_endpoint,1b217f3037529256750a,0,9,4,6,50,49,1,polarization
N128/all_gpt_4o/seed_0044,128,44,64,Italy,Peru,final_endpoint,85fe6c13f946f335ccc9,9,11,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,65,Italy,Peru,final_endpoint,ad1bfc6870a238dce195,11,17,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,66,Italy,Peru,final_endpoint,44b71e9d9ba8f275532f,8,15,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,67,Italy,Peru,final_endpoint,bf901a3b4c51a8e07f55,4,8,4,6,50,48,2,polarization
N128/all_gpt_4o/seed_0044,128,44,68,Italy,Peru,final_endpoint,1a2e63a143fa2f5d4299,4,18,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,69,Italy,Peru,final_endpoint,915a6f3354e3d977fffb,6,6,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,70,Italy,Peru,final_endpoint,4a05bb0ce907399c0675,8,9,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,71,Italy,Peru,final_endpoint,bbdcae45aece2268be34,6,2,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,72,Italy,Peru,final_endpoint,cee8445106036f5f951a,11,14,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,73,Italy,Peru,final_endpoint,68de68a59d64fc043683,12,17,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,74,Italy,Peru,final_endpoint,a5afa1859715c68fa14f,2,0,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,75,Italy,Peru,final_endpoint,caaa1412f68d8be09135,3,2,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,76,Italy,Peru,final_endpoint,07abf7926bd6e824e899,6,9,4,6,50,48,2,polarization
N128/all_gpt_4o/seed_0044,128,44,77,Italy,Peru,final_endpoint,c0ae7c1b7bb415b0cd23,9,4,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,78,Italy,Peru,final_endpoint,9c8026a217dd4156f79a,10,10,4,6,50,47,3,polarization
N128/all_gpt_4o/seed_0044,128,44,79,Italy,Peru,final_endpoint,c586254087d2824a8ed5,8,5,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,80,Italy,Peru,final_endpoint,cfae4d234b7d54f0b186,9,17,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,81,Italy,Peru,final_endpoint,cd9d2591d1289a5d8e4d,3,14,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,82,Italy,Peru,final_endpoint,ba64eb6cd02e34d85cd4,11,3,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,83,Italy,Peru,final_endpoint,01e0a0d4504a436af447,12,5,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,84,Italy,Peru,final_endpoint,0542e2a63d7880b632e0,12,8,4,6,50,49,1,polarization
N128/all_gpt_4o/seed_0044,128,44,85,Italy,Peru,final_endpoint,3586e83cabe08f681463,0,3,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,86,Italy,Peru,final_endpoint,badeff35c2d3d438562b,7,15,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,87,Italy,Peru,final_endpoint,42e14a5374936f784475,8,2,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,88,Italy,Peru,final_endpoint,cddc39d16e8b9a457fb0,7,9,4,6,50,49,1,polarization
N128/all_gpt_4o/seed_0044,128,44,89,Italy,Peru,final_endpoint,a2fa2f39f80424b01f68,7,6,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,90,Italy,Peru,final_endpoint,c69e71ef5e2822142e3d,11,5,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,91,Italy,Peru,final_endpoint,1c749764451b7c39bdf4,11,8,4,6,50,49,1,polarization
N128/all_gpt_4o/seed_0044,128,44,92,Italy,Peru,final_endpoint,d2cc5294a4957b8dbe45,7,11,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,93,Italy,Peru,final_endpoint,7f6367bd4dd976278ca4,2,12,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,94,Italy,Peru,final_endpoint,da7635b27be632526d4a,11,13,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,95,Italy,Peru,final_endpoint,4a202efd7770b495b3ce,11,2,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,96,Italy,Peru,final_endpoint,e4f701e4bc803eb96c01,4,16,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,97,Italy,Peru,final_endpoint,ed66d17a86073eaddb08,4,11,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,98,Italy,Peru,final_endpoint,a5e899b0c5d2f9eac634,9,15,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,99,Italy,Peru,final_endpoint,6449e9999f846417a83b,11,16,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,100,Italy,Peru,final_endpoint,9d1a91d7cec450da90be,0,15,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,101,Italy,Peru,final_endpoint,cd1de5a90bb44f001c11,5,15,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,102,Italy,Peru,final_endpoint,7e2e5661929c0e8f3aeb,9,18,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,103,Italy,Peru,final_endpoint,105136d5458c852aa154,11,12,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,104,Italy,Peru,final_endpoint,ed59fdff8b6610f2a074,1,12,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,105,Italy,Peru,final_endpoint,42cba06145cc66148187,1,17,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,106,Italy,Peru,final_endpoint,5f84af645e7f3e773b01,12,13,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,107,Italy,Peru,final_endpoint,b955ae43e082903399ed,0,1,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,108,Italy,Peru,final_endpoint,5cce67b93b8e1c64b224,3,18,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,109,Italy,Peru,final_endpoint,0438eaa97896d84b75e0,0,16,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,110,Italy,Peru,final_endpoint,b079b0fe7784db26d4e1,10,16,4,6,50,0,50,polarization
N128/all_gpt_4o/seed_0044,128,44,111,Italy,Peru,final_endpoint,1cd18b96e2039fd50a1e,1,0,4,6,50,50,0,polarization
N128/all_gpt_4o/seed_0044,128,44,112,Italy,Peru,final_endpoint,309a0805fa7a4c4c59ab,9,9,4,6,50,48,2,polarization
N128/all_gpt_4o/seed_0044,128,44,113,Italy,Peru,final_endpoint,1c7e819a002dc28611bf,9,14,4,6,50,0,50,polarization
